loc,alpha,k,clip_factor,jump_penalty,rep,model,bac,sd,mad,d_med,cdist_mad,kurt,secs,error
0.0005,1.4,2.75,20,100,5,jump,0.5027621388258635,0.004880239199613243,0.004057755171737093,0.0009518419186010144,0.2345735211504982,6.48698545604856,34.3,
0.0005,1.4,2.75,20,100,5,kmeans,0.5982248121884884,0.004880239199613243,0.004057755171737093,0.0009518419186010144,0.2345735211504982,6.48698545604856,0.5,
0.0014,1.6,6.0,8,0.03,9,jump,0.7666105588849748,0.004469762446160807,0.0043588584242187966,0.0028059223142950975,0.6437287108718106,0.35452093191724465,37.3,
0.0014,1.6,6.0,8,0.03,9,kmeans,0.7671727973593363,0.004469762446160807,0.0043588584242187966,0.0028059223142950975,0.6437287108718106,0.35452093191724465,0.4,
0.002,1.4,2.75,8,0.3,0,jump,0.8174347818262055,0.005049481828319173,0.004630684800486849,0.004006936905526554,0.8653011548324954,1.238302511014151,35.7,
0.002,1.4,2.75,8,0.3,0,kmeans,0.8161053497223414,0.005049481828319173,0.004630684800486849,0.004006936905526554,0.8653011548324954,1.238302511014151,0.2,
0.0012,1.6,2.75,20,0.3,3,jump,0.7233425006986983,0.004759797993223928,0.00435793103194509,0.002443562663550058,0.5607162310825774,2.7235241773824317,36.4,
0.0012,1.6,2.75,20,0.3,3,kmeans,0.7199555312612873,0.004759797993223928,0.00435793103194509,0.002443562663550058,0.5607162310825774,2.7235241773824317,0.3,
0.002,1.1,4.0,20,100,2,jump,0.8047278964392324,0.004761127418572104,0.004237031637128827,0.003998094570252502,0.9436074385703106,3.503392485473155,35.8,
0.002,1.1,4.0,20,100,2,kmeans,0.8288332939274629,0.004761127418572104,0.004237031637128827,0.003998094570252502,0.9436074385703106,3.503392485473155,0.4,
0.0012,1.1,4.0,12,100,8,jump,0.7383824108549684,0.004450367070258836,0.0037846879672522285,0.002390704105509342,0.6316779946445754,3.0775277741591376,35.0,
0.0012,1.1,4.0,12,100,8,kmeans,0.7342807714382136,0.004450367070258836,0.0037846879672522285,0.002390704105509342,0.6316779946445754,3.0775277741591376,0.4,
0.002,1.6,2.75,8,100,1,jump,0.7957088308034247,0.0049475895689822325,0.0047090704527390495,0.0039755165905747195,0.8442253371389559,0.8856365312104146,35.4,
0.002,1.6,2.75,8,100,1,kmeans,0.8147183862372442,0.0049475895689822325,0.0047090704527390495,0.0039755165905747195,0.8442253371389559,0.8856365312104146,0.3,
0.002,1.1,2.0,8,30,5,jump,0.8188125624784267,0.005497302726064252,0.004514354118182418,0.003991896565792701,0.884267485732805,2.2980547501104027,36.1,
0.002,1.1,2.0,8,30,5,kmeans,0.7972000699310104,0.005497302726064252,0.004514354118182418,0.003991896565792701,0.884267485732805,2.2980547501104027,0.4,
0.002,1.4,2.75,12,3,7,jump,0.8224851589654902,0.0051221696001357815,0.00458855229611124,0.003981421637435607,0.8676857929264158,2.440015252889033,36.8,
0.002,1.4,2.75,12,3,7,kmeans,0.8125328530255931,0.0051221696001357815,0.00458855229611124,0.003981421637435607,0.8676857929264158,2.440015252889033,0.3,
0.0018,0.8,2.75,12,30,7,jump,0.8310657488692559,0.005018482642733285,0.0037069951803633183,0.003612581787168106,0.9745310180883594,7.00933187134898,35.6,
0.0018,0.8,2.75,12,30,7,kmeans,0.8104634448944417,0.005018482642733285,0.0037069951803633183,0.003612581787168106,0.9745310180883594,7.00933187134898,0.2,
0.0008,1.4,2.75,8,3,6,jump,0.503255973364669,0.004676854834031694,0.004131356786619665,0.0016223177213505024,0.39268400313542173,1.7791752065833117,36.4,
0.0008,1.4,2.75,8,3,6,kmeans,0.5091014927971449,0.004676854834031694,0.004131356786619665,0.0016223177213505024,0.39268400313542173,1.7791752065833117,0.5,
0.001,1.6,2.75,20,0.3,5,jump,0.6994747649594406,0.0046884802557422365,0.0042893330266363505,0.00206434391561049,0.48127387236922625,3.0335794926415023,36.2,
0.001,1.6,2.75,20,0.3,5,kmeans,0.6971030662698786,0.0046884802557422365,0.0042893330266363505,0.00206434391561049,0.48127387236922625,3.0335794926415023,0.4,
0.001,1.4,2.0,8,0.3,3,jump,0.5137545630698968,0.005008801205696621,0.004225423012252167,0.002021259684815273,0.4783567654538649,2.172451813789994,37.1,
0.001,1.4,2.0,8,0.3,3,kmeans,0.5188037074894092,0.005008801205696621,0.004225423012252167,0.002021259684815273,0.4783567654538649,2.172451813789994,0.4,
0.0016,1.6,4.0,20,30,0,jump,0.8223438051207068,0.004673174655961882,0.004464348911839317,0.0032068086021912754,0.7183149582432764,1.274787264439735,36.1,
0.0016,1.6,4.0,20,30,0,kmeans,0.7885751372411969,0.004673174655961882,0.004464348911839317,0.0032068086021912754,0.7183149582432764,1.274787264439735,0.4,
0.002,0.8,4.0,12,100,9,jump,0.824981982794334,0.004217423701071537,0.0036803268771521055,0.004006243372590006,1.08855639901478,4.734892889510463,35.2,
0.002,0.8,4.0,12,100,9,kmeans,0.8491931169491647,0.004217423701071537,0.0036803268771521055,0.004006243372590006,1.08855639901478,4.734892889510463,0.3,
0.0014,1.4,2.75,20,3,5,jump,0.7610349069091453,0.0050455871296206465,0.004306985117737472,0.0027518419186010144,0.6389253371849589,5.654884072461726,37.6,
0.0014,1.4,2.75,20,3,5,kmeans,0.7497701386260606,0.0050455871296206465,0.004306985117737472,0.0027518419186010144,0.6389253371849589,5.654884072461726,0.3,
0.0018,1.4,4.0,8,0.3,9,jump,0.8125722934499018,0.004706739965913441,0.004452503709872776,0.003587015181152718,0.8056175614630116,0.8803682716249295,38.1,
0.0018,1.4,4.0,8,0.3,9,kmeans,0.8106152348936532,0.004706739965913441,0.004452503709872776,0.003587015181152718,0.8056175614630116,0.8803682716249295,0.4,
0.0005,0.8,2.75,8,0.3,9,jump,0.5045098745733534,0.004333462608217815,0.0028884899073571522,0.0010075480444532213,0.3488148052333289,4.743058283439133,37.0,
0.0005,0.8,2.75,8,0.3,9,kmeans,0.5035748549408328,0.004333462608217815,0.0028884899073571522,0.0010075480444532213,0.3488148052333289,4.743058283439133,0.3,
0.0014,1.4,6.0,12,3,7,jump,0.7849693016780566,0.004377050944091083,0.0042027533282504165,0.002804964492305124,0.6674111643551575,0.655565681860844,37.2,
0.0014,1.4,6.0,12,3,7,kmeans,0.7693630920320711,0.004377050944091083,0.0042027533282504165,0.002804964492305124,0.6674111643551575,0.655565681860844,0.5,
0.0012,1.6,2.0,8,0.3,9,jump,0.714933807105697,0.004827221103510996,0.004356893205542883,0.0023595591746644264,0.5415692015729401,1.516251890825374,37.0,
0.0012,1.6,2.0,8,0.3,9,kmeans,0.7130339009228388,0.004827221103510996,0.004356893205542883,0.0023595591746644264,0.5415692015729401,1.516251890825374,0.5,
0.001,1.6,6.0,12,100,8,jump,0.7119745520754455,0.004354940229252257,0.004215347733935464,0.0020107287865734277,0.47700187825221335,0.46054908412781437,36.4,
0.001,1.6,6.0,12,100,8,kmeans,0.7025038960624412,0.004354940229252257,0.004215347733935464,0.0020107287865734277,0.47700187825221335,0.46054908412781437,0.7,
0.001,1.6,4.0,20,0.3,5,jump,0.7003480620720968,0.0044819773429119435,0.004242375543104082,0.0019501891114717717,0.45969271028864356,1.309059839450704,36.3,
0.001,1.6,4.0,20,0.3,5,kmeans,0.6966449845312861,0.0044819773429119435,0.004242375543104082,0.0019501891114717717,0.45969271028864356,1.309059839450704,0.6,
0.0005,1.1,2.0,12,100,0,jump,0.5032447559138368,0.0056949793816406784,0.003835189510045693,0.0009803270659867664,0.2556137221952004,6.202048406957278,35.0,
0.0005,1.1,2.0,12,100,0,kmeans,0.508279359944211,0.0056949793816406784,0.003835189510045693,0.0009803270659867664,0.2556137221952004,6.202048406957278,0.3,
0.0012,0.8,2.0,20,100,2,jump,0.5069843942852698,0.007017418995310794,0.0034945170053933207,0.002410734279211838,0.6898619395731059,14.973862833122176,34.7,
0.0012,0.8,2.0,20,100,2,kmeans,0.5016849922214781,0.007017418995310794,0.0034945170053933207,0.002410734279211838,0.6898619395731059,14.973862833122176,0.3,
0.0016,1.6,4.0,12,0.3,9,jump,0.7834807848557737,0.00466273271238513,0.004451169348847941,0.0031910591473671385,0.7169035588801073,0.8775367096590156,36.2,
0.0016,1.6,4.0,12,0.3,9,kmeans,0.7823110622781169,0.00466273271238513,0.004451169348847941,0.0031910591473671385,0.7169035588801073,0.8775367096590156,0.4,
0.0005,0.8,2.0,12,0.03,2,jump,0.5008109729143917,0.0059144722497708625,0.0031135899240234714,0.00100710432020962,0.32345438698883333,7.988933020004186,37.1,
0.0005,0.8,2.0,12,0.03,2,kmeans,0.5013091039181056,0.0059144722497708625,0.0031135899240234714,0.00100710432020962,0.32345438698883333,7.988933020004186,0.5,
0.0008,1.1,2.75,8,0.3,0,jump,0.504728690438224,0.004702506720244615,0.00375216560083076,0.001588213709728541,0.42327921490909076,2.712811273178805,31.1,
0.0008,1.1,2.75,8,0.3,0,kmeans,0.5061790263884511,0.004702506720244615,0.00375216560083076,0.001588213709728541,0.42327921490909076,2.712811273178805,0.5,
0.0014,1.1,2.0,8,30,3,jump,0.7825208671157697,0.005295412250680545,0.004151184112159025,0.002845685672341086,0.6855117950576876,2.679812319430222,35.7,
0.0014,1.1,2.0,8,30,3,kmeans,0.7438030054863591,0.005295412250680545,0.004151184112159025,0.002845685672341086,0.6855117950576876,2.679812319430222,0.4,
0.0016,1.6,2.0,8,0.3,5,jump,0.7703521573908817,0.004948896580497991,0.004537233547838291,0.0032029754452497726,0.7059313591595457,1.3922862996920546,36.3,
0.0016,1.6,2.0,8,0.3,5,kmeans,0.7678332481609489,0.004948896580497991,0.004537233547838291,0.0032029754452497726,0.7059313591595457,1.3922862996920546,0.5,
0.001,0.8,2.0,20,3,2,jump,0.5009480209417826,0.006985432043855423,0.003369180509302004,0.0020107342792118382,0.5968021819134897,15.238986309921415,36.5,
0.001,0.8,2.0,20,3,2,kmeans,0.5009854467685191,0.006985432043855423,0.003369180509302004,0.0020107342792118382,0.5968021819134897,15.238986309921415,0.4,
0.0005,1.1,2.0,8,0.03,2,jump,0.5064078465493302,0.005114293479771456,0.0037649106225861382,0.0010001610563466594,0.2656533332681463,3.0309594497936914,36.6,
0.0005,1.1,2.0,8,0.03,2,kmeans,0.5064618427421061,0.005114293479771456,0.0037649106225861382,0.0010001610563466594,0.2656533332681463,3.0309594497936914,0.5,
0.001,1.4,2.75,20,100,2,jump,0.5004705653947896,0.004884545660751928,0.004164134923840059,0.0019657784446064776,0.4720736672945474,5.4677410214154865,35.8,
0.001,1.4,2.75,20,100,2,kmeans,0.6853366490865783,0.004884545660751928,0.004164134923840059,0.0019657784446064776,0.4720736672945474,5.4677410214154865,0.7,
0.0005,1.6,4.0,12,0.03,3,jump,0.5978931336250488,0.004368213818190802,0.004134868338377006,0.0009710274024563492,0.23483877187671015,0.9872230067286183,37.5,
0.0005,1.6,4.0,12,0.03,3,kmeans,0.5980252824445681,0.004368213818190802,0.004134868338377006,0.0009710274024563492,0.23483877187671015,0.9872230067286183,0.5,
0.0008,1.6,6.0,8,0.3,1,jump,0.6595061469224477,0.004278675021392548,0.004156180900152577,0.0015694834875571327,0.37762636546920164,0.42195183854111606,36.4,
0.0008,1.6,6.0,8,0.3,1,kmeans,0.6565601838971604,0.004278675021392548,0.004156180900152577,0.0015694834875571327,0.37762636546920164,0.42195183854111606,0.5,
0.0014,1.6,6.0,20,0.3,9,jump,0.7708082166062145,0.004475618966063247,0.004359399526609122,0.0028059729238718283,0.6436604185380556,0.4475595612649719,38.2,
0.0014,1.6,6.0,20,0.3,9,kmeans,0.7694050417918725,0.004475618966063247,0.004359399526609122,0.0028059729238718283,0.6436604185380556,0.4475595612649719,0.3,
0.0018,0.8,2.75,12,30,5,jump,0.8235296636843524,0.0050055245517631524,0.003701331488966118,0.003605043021683788,0.9739854515680718,6.748344298362831,35.3,
0.0018,0.8,2.75,12,30,5,kmeans,0.8048437310883686,0.0050055245517631524,0.003701331488966118,0.003605043021683788,0.9739854515680718,6.748344298362831,0.3,
0.0014,1.4,6.0,20,30,8,jump,0.7908719502794421,0.0043810128462539255,0.004179210790750634,0.0027774628451467556,0.6645902741478832,0.9839984214002446,37.0,
0.0014,1.4,6.0,20,30,8,kmeans,0.7634522217758513,0.0043810128462539255,0.004179210790750634,0.0027774628451467556,0.6645902741478832,0.9839984214002446,0.4,
0.0012,1.4,2.0,8,0.3,2,jump,0.7182247955857345,0.00502380777649073,0.00427115787517128,0.0024301728667288887,0.5689728494598049,2.050004545699954,37.5,
0.0012,1.4,2.0,8,0.3,2,kmeans,0.7167097221177616,0.00502380777649073,0.00427115787517128,0.0024301728667288887,0.5689728494598049,2.050004545699954,0.5,
0.0005,1.1,4.0,8,0.03,3,jump,0.5096854389425787,0.004207973823724719,0.0035735114695635197,0.000999264887005323,0.279631084303579,2.22716766352129,37.1,
0.0005,1.1,4.0,8,0.03,3,kmeans,0.5111621188819433,0.004207973823724719,0.0035735114695635197,0.000999264887005323,0.279631084303579,2.22716766352129,0.3,
0.0008,1.6,2.0,20,100,4,jump,0.5021628566553716,0.005061294599891075,0.00428617768192401,0.0016037788560568835,0.3741746084910245,7.7191308044222655,35.5,
0.0008,1.6,2.0,20,100,4,kmeans,0.6562460739507485,0.005061294599891075,0.00428617768192401,0.0016037788560568835,0.3741746084910245,7.7191308044222655,0.4,
0.0008,1.1,4.0,12,3,5,jump,0.6853584428566946,0.0043293947158471,0.003663109220715279,0.0016150414595280443,0.44089361310735975,3.426819557230364,36.2,
0.0008,1.1,4.0,12,3,5,kmeans,0.6758716480984465,0.0043293947158471,0.003663109220715279,0.0016150414595280443,0.44089361310735975,3.426819557230364,0.4,
0.002,1.1,4.0,8,0.3,8,jump,0.8258042159785155,0.004663673111436172,0.0042387790562191585,0.003989989792823051,0.9413063856133095,1.5135354285839675,35.9,
0.002,1.1,4.0,8,0.3,8,kmeans,0.824751570862596,0.004663673111436172,0.0042387790562191585,0.003989989792823051,0.9413063856133095,1.5135354285839675,0.3,
0.0008,1.6,4.0,20,100,8,jump,0.6112384290013027,0.0044497741923161605,0.004201856395130598,0.0016063044800056965,0.38228447832419815,1.620759473074079,35.0,
0.0008,1.6,4.0,20,100,8,kmeans,0.6654750852155689,0.0044497741923161605,0.004201856395130598,0.0016063044800056965,0.38228447832419815,1.620759473074079,0.6,
0.0008,1.1,2.75,12,3,4,jump,0.5126798358190491,0.00498333391992542,0.0037698779772738643,0.001622549112981894,0.4303983107047985,5.522803149473328,36.1,
0.0008,1.1,2.75,12,3,4,kmeans,0.512615077894218,0.00498333391992542,0.0037698779772738643,0.001622549112981894,0.4303983107047985,5.522803149473328,0.5,
0.0014,1.6,4.0,12,30,6,jump,0.7807855009741199,0.004597153125932361,0.004393295894095008,0.0028226719606138993,0.6424952993509563,1.0517902676126427,36.4,
0.0014,1.6,4.0,12,30,6,kmeans,0.7448533091915445,0.004597153125932361,0.004393295894095008,0.0028226719606138993,0.6424952993509563,1.0517902676126427,0.4,
0.0005,0.8,6.0,20,0.03,8,jump,0.6369850414262481,0.003122532322842835,0.002552903511414799,0.0009720054779420698,0.3807450902848232,4.438191571463327,36.4,
0.0005,0.8,6.0,20,0.03,8,kmeans,0.6367850395042296,0.003122532322842835,0.002552903511414799,0.0009720054779420698,0.3807450902848232,4.438191571463327,0.5,
0.0018,1.4,4.0,12,3,8,jump,0.8140882933884994,0.004734254234381865,0.004408459492847683,0.003576799051897592,0.8113489661639439,1.41613860656196,35.9,
0.0018,1.4,4.0,12,3,8,kmeans,0.8061368219748591,0.004734254234381865,0.004408459492847683,0.003576799051897592,0.8113489661639439,1.41613860656196,0.4,
0.0016,1.4,6.0,8,0.03,0,jump,0.7905482944164272,0.004453497726562242,0.0043057593999357375,0.0032265995819052294,0.7493682953936965,0.5614606789014887,36.5,
0.0016,1.4,6.0,8,0.03,0,kmeans,0.7896109807323257,0.004453497726562242,0.0043057593999357375,0.0032265995819052294,0.7493682953936965,0.5614606789014887,0.3,
0.0005,1.6,4.0,20,30,5,jump,0.6437129892369002,0.00440124739079772,0.004141941015338789,0.0009501891114717719,0.22940672210274135,1.4181270449971182,36.6,
0.0005,1.6,4.0,20,30,5,kmeans,0.6039159924920223,0.00440124739079772,0.004141941015338789,0.0009501891114717719,0.22940672210274135,1.4181270449971182,0.5,
0.001,1.6,2.0,12,100,0,jump,0.5085658006691283,0.004964421354058564,0.004306870138524612,0.001984980728553352,0.4608870629271723,3.340202869385367,34.6,
0.001,1.6,2.0,12,100,0,kmeans,0.6802688154041114,0.004964421354058564,0.004306870138524612,0.001984980728553352,0.4608870629271723,3.340202869385367,0.5,
0.0012,1.1,6.0,12,0.03,7,jump,0.7588873817743154,0.0040412183214544855,0.003689187947083642,0.002410440213577894,0.6533796185372943,1.5902665099793873,37.1,
0.0012,1.1,6.0,12,0.03,7,kmeans,0.7587126832482397,0.0040412183214544855,0.003689187947083642,0.002410440213577894,0.6533796185372943,1.5902665099793873,0.5,
0.0014,1.1,2.0,20,0.03,9,jump,0.5063063021417852,0.006428849435307505,0.004206652155315842,0.002783334285330859,0.6616506862383733,12.44485686130482,36.6,
0.0014,1.1,2.0,20,0.03,9,kmeans,0.5065826586811834,0.006428849435307505,0.004206652155315842,0.002783334285330859,0.6616506862383733,12.44485686130482,0.3,
0.0018,1.4,2.0,8,0.03,1,jump,0.7768068558047276,0.005251565951956961,0.004574314477826558,0.00357025959126528,0.7805015611785516,1.8012145967557354,36.1,
0.0018,1.4,2.0,8,0.03,1,kmeans,0.7764578109454021,0.005251565951956961,0.004574314477826558,0.00357025959126528,0.7805015611785516,1.8012145967557354,0.4,
0.0016,0.8,2.0,12,30,7,jump,0.7810490639478054,0.006061116837877716,0.0037574526021162255,0.0031903627010346674,0.8490759668499427,6.763362482165881,37.1,
0.0016,0.8,2.0,12,30,7,kmeans,0.5046720134353766,0.006061116837877716,0.0037574526021162255,0.0031903627010346674,0.8490759668499427,6.763362482165881,0.3,
0.0012,0.8,2.0,12,30,2,jump,0.5050246659948718,0.006014875691118482,0.0034661695065006343,0.00240710432020962,0.6944566085689726,7.4856822232744005,35.6,
0.0012,0.8,2.0,12,30,2,kmeans,0.5010081572701941,0.006014875691118482,0.0034661695065006343,0.00240710432020962,0.6944566085689726,7.4856822232744005,0.5,
0.0008,1.4,2.0,8,0.03,4,jump,0.5097073550153912,0.004928952531869167,0.004140480397619506,0.0015593591076533278,0.37661308783151176,2.140958459055325,38.2,
0.0008,1.4,2.0,8,0.03,4,kmeans,0.5097339906142633,0.004928952531869167,0.004140480397619506,0.0015593591076533278,0.37661308783151176,2.140958459055325,0.4,
0.0014,1.1,6.0,20,100,9,jump,0.7745532979701022,0.004104369220567314,0.0037877665122976146,0.0028218141734824673,0.7449810235982016,1.4807605494955371,35.7,
0.0014,1.1,6.0,20,100,9,kmeans,0.7843075531704178,0.004104369220567314,0.0037877665122976146,0.0028218141734824673,0.7449810235982016,1.4807605494955371,0.4,
0.0005,1.1,2.0,20,3,2,jump,0.5018664812305704,0.006258663284791986,0.0038154213357567365,0.0009982815075508787,0.2616438447296367,13.893738552764052,36.3,
0.0005,1.1,2.0,20,3,2,kmeans,0.5015673046217591,0.006258663284791986,0.0038154213357567365,0.0009982815075508787,0.2616438447296367,13.893738552764052,0.3,
0.002,1.6,2.75,12,3,3,jump,0.8265594011347173,0.0050065197292456926,0.004704014661899555,0.004043163266513065,0.8595133215168108,1.624484204549188,36.1,
0.002,1.6,2.75,12,3,3,kmeans,0.8153660876807218,0.0050065197292456926,0.004704014661899555,0.004043163266513065,0.8595133215168108,1.624484204549188,0.2,
0.0014,1.4,2.0,20,0.3,1,jump,0.720870267240006,0.005676965644411192,0.004386423319861924,0.002777991118585741,0.6333157828171465,9.480456630461966,36.1,
0.0014,1.4,2.0,20,0.3,1,kmeans,0.7182598421140429,0.005676965644411192,0.004386423319861924,0.002777991118585741,0.6333157828171465,9.480456630461966,0.3,
0.0014,1.4,2.75,8,3,8,jump,0.7686445216738533,0.004826734887876162,0.004318927366280873,0.00280788511327143,0.6501348309752576,1.535818513042753,37.0,
0.0014,1.4,2.75,8,3,8,kmeans,0.7555016803711483,0.004826734887876162,0.004318927366280873,0.00280788511327143,0.6501348309752576,1.535818513042753,0.6,
0.0018,1.1,2.0,12,100,3,jump,0.7884169416629256,0.005896826210832115,0.0044311708315443845,0.0036435262531021428,0.8222491056234621,5.033183436832262,35.0,
0.0018,1.1,2.0,12,100,3,kmeans,0.7774441933612423,0.005896826210832115,0.0044311708315443845,0.0036435262531021428,0.8222491056234621,5.033183436832262,0.4,
0.0012,1.6,2.75,8,3,9,jump,0.7319611220579785,0.004658364497413956,0.004319763389568674,0.0023907010022674946,0.553433321843631,1.0948308521039198,36.7,
0.0012,1.6,2.75,8,3,9,kmeans,0.7197256313866427,0.004658364497413956,0.004319763389568674,0.0023907010022674946,0.553433321843631,1.0948308521039198,0.4,
0.0014,0.8,2.75,8,0.03,5,jump,0.7690696485966729,0.004527022792151748,0.003350263863527983,0.002806046688335593,0.837559906514556,4.070387782749081,36.8,
0.0014,0.8,2.75,8,0.03,5,kmeans,0.7688017238122135,0.004527022792151748,0.003350263863527983,0.002806046688335593,0.837559906514556,4.070387782749081,0.4,
0.001,0.8,4.0,8,30,7,jump,0.7771498044669867,0.0037282658906001315,0.0028974804024246717,0.0019916150352538046,0.6873610028862248,4.086648899180997,35.5,
0.001,0.8,4.0,8,30,7,kmeans,0.7405388420653494,0.0037282658906001315,0.0028974804024246717,0.0019916150352538046,0.6873610028862248,4.086648899180997,0.3,
0.0012,1.4,6.0,12,100,6,jump,0.757853521680248,0.004333249851707225,0.0041201866939288385,0.002418270819625131,0.5869323405146888,0.8096657222340706,34.7,
0.0012,1.4,6.0,12,100,6,kmeans,0.7394630884081013,0.004333249851707225,0.0041201866939288385,0.002418270819625131,0.5869323405146888,0.8096657222340706,0.3,
0.0012,0.8,2.0,12,0.3,6,jump,0.5082885795002163,0.005968826759050544,0.0034882947124023206,0.002403632416191452,0.6890565776009554,7.196421482157957,36.5,
0.0012,0.8,2.0,12,0.3,6,kmeans,0.5077523175349262,0.005968826759050544,0.0034882947124023206,0.002403632416191452,0.6890565776009554,7.196421482157957,0.4,
0.0012,1.6,2.75,20,30,3,jump,0.7660802160559093,0.004759797993223928,0.00435793103194509,0.002443562663550058,0.5607162310825774,2.7235241773824317,36.5,
0.0012,1.6,2.75,20,30,3,kmeans,0.7199555312612873,0.004759797993223928,0.00435793103194509,0.002443562663550058,0.5607162310825774,2.7235241773824317,0.3,
0.0014,1.1,2.75,8,100,7,jump,0.7730013305960626,0.004850404182333305,0.004006610275449751,0.002822350604173277,0.7044235426307994,2.400893274835024,34.9,
0.0014,1.1,2.75,8,100,7,kmeans,0.7644496584176964,0.004850404182333305,0.004006610275449751,0.002822350604173277,0.7044235426307994,2.400893274835024,0.4,
0.0008,1.6,4.0,20,30,1,jump,0.6916352477268011,0.004435061905280694,0.004188325672175957,0.001571365060953101,0.37517738207228074,1.558027923900931,35.3,
0.0008,1.6,4.0,20,30,1,kmeans,0.6542293528432266,0.004435061905280694,0.004188325672175957,0.001571365060953101,0.37517738207228074,1.558027923900931,0.6,
0.0005,1.4,2.75,8,3,1,jump,0.5021967969875196,0.0046232222423657,0.004043768648066875,0.0009689452246080493,0.2396144064946084,1.914239305423485,37.2,
0.0005,1.4,2.75,8,3,1,kmeans,0.5003131463611885,0.0046232222423657,0.004043768648066875,0.0009689452246080493,0.2396144064946084,1.914239305423485,0.6,
0.0005,1.6,6.0,12,0.3,1,jump,0.5261770037482614,0.004235046867243422,0.0041086026792819036,0.0009694834875571325,0.2359642835375305,0.4564324761529286,37.6,
0.0005,1.6,6.0,12,0.3,1,kmeans,0.5224546556595148,0.004235046867243422,0.0041086026792819036,0.0009694834875571325,0.2359642835375305,0.4564324761529286,0.4,
0.0008,1.6,4.0,12,0.3,1,jump,0.6558825347113113,0.004427815958817939,0.0041882671386826035,0.0015720147565087177,0.37533774815595605,1.1578207810319023,38.2,
0.0008,1.6,4.0,12,0.3,1,kmeans,0.6541350392443722,0.004427815958817939,0.0041882671386826035,0.0015720147565087177,0.37533774815595605,1.1578207810319023,0.5,
0.001,1.6,4.0,12,3,5,jump,0.7107172795556179,0.004475877126380589,0.004242314332541696,0.0019501891114717717,0.4596993430006766,0.9524234061335166,36.7,
0.001,1.6,4.0,12,3,5,kmeans,0.6985056088896915,0.004475877126380589,0.004242314332541696,0.0019501891114717717,0.4596993430006766,0.9524234061335166,0.7,
0.001,1.1,2.75,12,30,9,jump,0.7220385615227889,0.005010032572139921,0.003826880866841418,0.0019559682632626727,0.5111129223306773,5.240059550653266,36.7,
0.001,1.1,2.75,12,30,9,kmeans,0.6790427669849309,0.005010032572139921,0.003826880866841418,0.0019559682632626727,0.5111129223306773,5.240059550653266,0.5,
0.002,1.4,2.75,8,30,8,jump,0.8398071405466208,0.005033980207998672,0.004635179214487388,0.00400788511327143,0.8646666995624825,1.2563162358200692,36.0,
0.002,1.4,2.75,8,30,8,kmeans,0.8172542888137155,0.005033980207998672,0.004635179214487388,0.00400788511327143,0.8646666995624825,1.2563162358200692,0.3,
0.0012,1.6,2.75,8,100,7,jump,0.7418193968881521,0.004653471024785789,0.004312591362524629,0.0023458982778745544,0.5439648880855813,1.1480371692607632,36.2,
0.0012,1.6,2.75,8,100,7,kmeans,0.7367978611722968,0.004653471024785789,0.004312591362524629,0.0023458982778745544,0.5439648880855813,1.1480371692607632,0.4,
0.001,1.6,2.0,12,100,1,jump,0.5046273594320417,0.0049780073149583255,0.004308844718629087,0.0019695914447990506,0.4571042990441533,3.4520721178475497,34.5,
0.001,1.6,2.0,12,100,1,kmeans,0.6935394539452234,0.0049780073149583255,0.004308844718629087,0.0019695914447990506,0.4571042990441533,3.4520721178475497,0.5,
0.0018,1.4,2.0,20,0.03,9,jump,0.7744126382948358,0.005766890974408707,0.004602840268090501,0.003588337634627489,0.7795920400505489,8.9889085368669,36.2,
0.0018,1.4,2.0,20,0.03,9,kmeans,0.7739624032637047,0.005766890974408707,0.004602840268090501,0.003588337634627489,0.7795920400505489,8.9889085368669,0.4,
0.0016,0.8,2.0,8,30,9,jump,0.7957723372827304,0.005325837625859877,0.0037203937169071285,0.0031889343812525816,0.8571497061616467,3.5409057637660952,36.7,
0.0016,0.8,2.0,8,30,9,kmeans,0.7711405548558926,0.005325837625859877,0.0037203937169071285,0.0031889343812525816,0.8571497061616467,3.5409057637660952,0.4,
0.001,1.4,2.75,20,0.03,6,jump,0.6775211112647175,0.0049789159496850775,0.0042010377513560584,0.002023275639503137,0.48161329634565675,6.5457104846936875,37.0,
0.001,1.4,2.75,20,0.03,6,kmeans,0.6775483923821519,0.0049789159496850775,0.0042010377513560584,0.002023275639503137,0.48161329634565675,6.5457104846936875,0.4,
0.0008,0.8,2.0,8,0.03,2,jump,0.5036900265126857,0.005097144970895475,0.0031869231412302566,0.0016002008332434703,0.5021146611730776,4.062205714171009,36.9,
0.0008,0.8,2.0,8,0.03,2,kmeans,0.5023899977950512,0.005097144970895475,0.0031869231412302566,0.0016002008332434703,0.5021146611730776,4.062205714171009,0.4,
0.002,0.8,4.0,20,0.03,3,jump,0.8554711513999663,0.004221587738737352,0.0036732924659561472,0.0039829130492895215,1.0842896628033076,6.3839940012267515,36.7,
0.002,0.8,4.0,20,0.03,3,kmeans,0.8554040455163956,0.004221587738737352,0.0036732924659561472,0.0039829130492895215,1.0842896628033076,6.3839940012267515,0.3,
0.002,1.1,6.0,20,0.03,6,jump,0.8431458152525928,0.004337123189474865,0.004106636470010456,0.003974011512161759,0.9677047240930094,1.392981968189022,35.9,
0.002,1.1,6.0,20,0.03,6,kmeans,0.8425929126057004,0.004337123189474865,0.004106636470010456,0.003974011512161759,0.9677047240930094,1.392981968189022,0.3,
