loc,alpha,k,clip_factor,feature_set,rep,model,bac,sd,mad,d_med,cdist_mad,kurt,secs,error
0.0018,1.4,2.0,12,means,7,kmeans,0.7833129717081858,0.0054430039256360965,0.004545578195396152,0.003560637906665331,0.7833190308488396,3.7052030555256206,0.2,
0.0018,1.4,2.0,12,means,11,kmeans,0.780108480765298,0.0054588325123302636,0.004571446171110439,0.003611015713378158,0.7899066462158549,3.855206154625594,0.1,
0.0018,1.4,2.0,12,means,10,kmeans,0.776363400681215,0.005491273572144697,0.004584237379430092,0.0035335644981654684,0.770807487854121,3.988243503216948,0.2,
0.0018,1.4,2.0,12,means,12,kmeans,0.7723773381382599,0.005507610997020685,0.004620287504034151,0.0036186037896984357,0.7831988348211867,3.815883912209764,0.2,
0.0018,1.4,2.0,12,means,9,kmeans,0.7805029380842484,0.005494996537359485,0.004594389677301909,0.003586108137665618,0.7805407006250257,3.89964520473276,0.2,
0.0018,1.4,2.0,12,means,14,kmeans,0.7758481996723607,0.005464516964291953,0.004575821916734637,0.003576922549401866,0.7817005588264682,3.8415614684269572,0.1,
0.0018,1.4,2.0,12,means,13,kmeans,0.7777579884354551,0.005482034124864011,0.004586435428907673,0.0036028715523453154,0.7855493897585281,3.7475064300735257,0.2,
0.0018,1.4,2.0,12,means,15,kmeans,0.7768733216681071,0.00550774815070103,0.004604265756470706,0.0036072209859988385,0.7834519501680265,3.7775880686265273,0.2,
0.0018,1.4,2.0,12,means,17,kmeans,0.7806821148201343,0.005463181972161045,0.004600902195324108,0.0035949637941059525,0.7813606204799377,3.586311938258877,0.2,
0.0018,1.4,2.0,12,means,16,kmeans,0.7816048260092063,0.005503864185721761,0.004584373010121051,0.0035810399926104377,0.7811406237460332,3.7845351443585633,0.2,
0.0018,1.4,2.0,12,means,18,kmeans,0.7730137567311057,0.005488381535827414,0.00458133860847006,0.0036018677359110846,0.7862042175297603,3.804323422306278,0.2,
0.0018,1.4,2.0,12,means_x,1,kmeans,0.7722444098219371,0.005514990531546956,0.004594956352991858,0.0035702056723360496,0.7769835876702996,3.69883224294556,0.2,
0.0018,1.4,2.0,12,means,19,kmeans,0.784078964476207,0.005480740054222234,0.004610708973849087,0.003603705410996287,0.7815946379256856,3.687939674314456,0.2,
0.0018,1.4,2.0,12,means_x,0,kmeans,0.7769349995091517,0.005477086320493049,0.004580675692747924,0.003544410051725226,0.7737745017261749,3.7831204430451066,0.2,
0.0018,1.4,2.0,12,means_x,2,kmeans,0.7810919293207187,0.005473330130699371,0.0045853304099869934,0.0036283429288665363,0.7912936701276514,3.7783322599013216,0.2,
0.0018,1.4,2.0,12,means_x,3,kmeans,0.7821870601590377,0.005494511860556235,0.00459864006333004,0.0036282931016192186,0.7889926264400526,3.8062723950616197,0.2,
0.0018,1.4,2.0,12,means_x,6,kmeans,0.7811982378798235,0.005458300379871712,0.004592762965804386,0.0035838220022355073,0.7803193913813989,3.647444587831374,0.2,
0.0018,1.4,2.0,12,means_x,4,kmeans,0.7711285737379239,0.005450579808751444,0.004564825237642761,0.003560280680475751,0.7799380031280784,3.8138201712377917,0.2,
0.0018,1.4,2.0,12,means_x,5,kmeans,0.7883045588358664,0.005482257307881126,0.004599359868816224,0.0036294132079873476,0.7891126833964137,3.79986057256781,0.2,
0.0018,1.4,2.0,12,means_x,9,kmeans,0.7832842635382387,0.005494996537359485,0.004594389677301909,0.003586108137665618,0.7805407006250257,3.89964520473276,0.2,
0.0018,1.4,2.0,12,means_x,7,kmeans,0.7856691977916415,0.0054430039256360965,0.004545578195396152,0.003560637906665331,0.7833190308488396,3.7052030555256206,0.2,
0.0018,1.4,2.0,12,means_x,11,kmeans,0.7843621054782702,0.0054588325123302636,0.004571446171110439,0.003611015713378158,0.7899066462158549,3.855206154625594,0.2,
0.0018,1.4,2.0,12,means_x,8,kmeans,0.7800703614761737,0.005495872055893362,0.004585084999354203,0.0035582289772200905,0.7760442778533566,3.827076337928813,0.1,
0.0018,1.4,2.0,12,means_x,10,kmeans,0.777589222431901,0.005491273572144697,0.004584237379430092,0.0035335644981654684,0.770807487854121,3.988243503216948,0.2,
0.0018,1.4,2.0,12,means_x,12,kmeans,0.7742106988811116,0.005507610997020685,0.004620287504034151,0.0036186037896984357,0.7831988348211867,3.815883912209764,0.2,
0.0018,1.4,2.0,12,means_x,13,kmeans,0.7801762255382274,0.005482034124864011,0.004586435428907673,0.0036028715523453154,0.7855493897585281,3.7475064300735257,0.2,
0.0018,1.4,2.0,12,means_x,14,kmeans,0.778663816223967,0.005464516964291953,0.004575821916734637,0.003576922549401866,0.7817005588264682,3.8415614684269572,0.2,
0.0018,1.4,2.0,12,means_x,15,kmeans,0.778101968382739,0.00550774815070103,0.004604265756470706,0.0036072209859988385,0.7834519501680265,3.7775880686265273,0.2,
0.0018,1.4,2.0,12,means_x,17,kmeans,0.782790249454298,0.005463181972161045,0.004600902195324108,0.0035949637941059525,0.7813606204799377,3.586311938258877,0.2,
0.0018,1.4,2.0,12,means_x,16,kmeans,0.7849147982019675,0.005503864185721761,0.004584373010121051,0.0035810399926104377,0.7811406237460332,3.7845351443585633,0.2,
0.0018,1.4,2.0,12,means_x,18,kmeans,0.7756222277269629,0.005488381535827414,0.00458133860847006,0.0036018677359110846,0.7862042175297603,3.804323422306278,0.1,
0.0018,1.4,2.0,12,scales,1,kmeans,0.5000156280529794,0.005514990531546956,0.004594956352991858,0.0035702056723360496,0.7769835876702996,3.69883224294556,0.2,
0.0018,1.4,2.0,12,scales,0,kmeans,0.5054875070077062,0.005477086320493049,0.004580675692747924,0.003544410051725226,0.7737745017261749,3.7831204430451066,0.2,
0.0018,1.4,2.0,12,means_x,19,kmeans,0.7859693280012947,0.005480740054222234,0.004610708973849087,0.003603705410996287,0.7815946379256856,3.687939674314456,0.2,
0.0018,1.4,2.0,12,scales,2,kmeans,0.5013498848189557,0.005473330130699371,0.0045853304099869934,0.0036283429288665363,0.7912936701276514,3.7783322599013216,0.2,
0.0018,1.4,2.0,12,scales,3,kmeans,0.5094390969592993,0.005494511860556235,0.00459864006333004,0.0036282931016192186,0.7889926264400526,3.8062723950616197,0.2,
0.0018,1.4,2.0,12,scales,6,kmeans,0.5013633358422361,0.005458300379871712,0.004592762965804386,0.0035838220022355073,0.7803193913813989,3.647444587831374,0.1,
0.0018,1.4,2.0,12,scales,5,kmeans,0.5131982374439575,0.005482257307881126,0.004599359868816224,0.0036294132079873476,0.7891126833964137,3.79986057256781,0.2,
0.0018,1.4,2.0,12,scales,4,kmeans,0.5102214060642475,0.005450579808751444,0.004564825237642761,0.003560280680475751,0.7799380031280784,3.8138201712377917,0.2,
0.0018,1.4,2.0,12,scales,9,kmeans,0.5020464391850119,0.005494996537359485,0.004594389677301909,0.003586108137665618,0.7805407006250257,3.89964520473276,0.2,
0.0018,1.4,2.0,12,scales,7,kmeans,0.5040734771301165,0.0054430039256360965,0.004545578195396152,0.003560637906665331,0.7833190308488396,3.7052030555256206,0.2,
0.0018,1.4,2.0,12,scales,8,kmeans,0.5078627405609368,0.005495872055893362,0.004585084999354203,0.0035582289772200905,0.7760442778533566,3.827076337928813,0.2,
0.0018,1.4,2.0,12,scales,10,kmeans,0.5033186869328491,0.005491273572144697,0.004584237379430092,0.0035335644981654684,0.770807487854121,3.988243503216948,0.2,
0.0018,1.4,2.0,12,scales,11,kmeans,0.5116505849306182,0.0054588325123302636,0.004571446171110439,0.003611015713378158,0.7899066462158549,3.855206154625594,0.2,
0.0018,1.4,2.0,12,scales,12,kmeans,0.5065455409980855,0.005507610997020685,0.004620287504034151,0.0036186037896984357,0.7831988348211867,3.815883912209764,0.2,
0.0018,1.4,2.0,12,scales,13,kmeans,0.5002566076443312,0.005482034124864011,0.004586435428907673,0.0036028715523453154,0.7855493897585281,3.7475064300735257,0.2,
0.0018,1.4,2.0,12,scales,18,kmeans,0.5045484120343233,0.005488381535827414,0.00458133860847006,0.0036018677359110846,0.7862042175297603,3.804323422306278,0.2,
0.0018,1.4,2.0,12,scales,14,kmeans,0.5001958533210666,0.005464516964291953,0.004575821916734637,0.003576922549401866,0.7817005588264682,3.8415614684269572,0.2,
0.0018,1.4,2.0,12,scales,15,kmeans,0.5019080320996173,0.00550774815070103,0.004604265756470706,0.0036072209859988385,0.7834519501680265,3.7775880686265273,0.2,
0.0018,1.4,2.0,12,scales,16,kmeans,0.5052292520185571,0.005503864185721761,0.004584373010121051,0.0035810399926104377,0.7811406237460332,3.7845351443585633,0.2,
0.0018,1.4,2.0,12,scales,17,kmeans,0.5164606639192033,0.005463181972161045,0.004600902195324108,0.0035949637941059525,0.7813606204799377,3.586311938258877,0.2,
0.0018,1.4,2.0,12,scales,19,kmeans,0.5095242425631664,0.005480740054222234,0.004610708973849087,0.003603705410996287,0.7815946379256856,3.687939674314456,0.2,
0.0018,1.4,2.0,16,all,0,kmeans,0.7766444321170196,0.005636402924299939,0.004586554073502333,0.003545477419669277,0.7730155063803531,6.206496669580778,0.3,
0.0018,1.4,2.0,16,all,2,kmeans,0.781883956816606,0.0056238370312841355,0.0045895785264213305,0.003629692733880278,0.790855350439006,6.048082920789843,0.3,
0.0018,1.4,2.0,16,all,1,kmeans,0.7669734737612944,0.00567589931237631,0.0046006059438734506,0.0035780403722086235,0.7777324152209645,6.003419005210272,0.3,
0.0018,1.4,2.0,16,all,3,kmeans,0.7803438765445619,0.005661529624605132,0.00460275399224473,0.003629683980148249,0.7885896109729033,6.259185369647977,0.2,
0.0018,1.4,2.0,16,all,4,kmeans,0.7708634684816815,0.005584823619129902,0.004569525423990217,0.0035580908865537777,0.7786565466675464,5.904069786249563,0.2,
0.0018,1.4,2.0,16,all,5,kmeans,0.7819006601820384,0.005664842681885161,0.004606397349121635,0.003630196832014246,0.7880772232353046,6.520206007296466,0.3,
0.0018,1.4,2.0,16,all,6,kmeans,0.7805758123852753,0.005606823736121601,0.004599067608180705,0.0035853650399467725,0.7795851997411859,5.83996902388677,0.3,
0.0018,1.4,2.0,16,all,8,kmeans,0.7727538611646058,0.005639875491622625,0.004590174866565258,0.003558185687738723,0.7751743214962193,5.952985386086469,0.3,
0.0018,1.4,2.0,16,all,7,kmeans,0.7824926059434907,0.005600875154299686,0.004552176256755834,0.003562228250332765,0.782533023638112,6.144969427019966,0.3,
0.0018,1.4,2.0,16,all,9,kmeans,0.7788853618243518,0.0056536212462065605,0.004600301086951779,0.0035877940185763853,0.779904173827393,6.287726404821102,0.3,
0.0018,1.4,2.0,16,all,10,kmeans,0.7767082268997383,0.0056350329271259445,0.004590130403270743,0.0035337213219015164,0.769852054613422,6.148010699280082,0.3,
0.0018,1.4,2.0,16,all,12,kmeans,0.7710144463429975,0.005674827536804728,0.00462750067189206,0.0036165486156440724,0.7815338931469811,6.317281195498868,0.3,
0.0018,1.4,2.0,16,all,11,kmeans,0.784093021774968,0.005628766695651314,0.00457761635633645,0.0036081521776902023,0.7882163765636909,6.429881104481648,0.3,
0.0018,1.4,2.0,16,all,13,kmeans,0.7725522020580907,0.005638097297432372,0.0045915521679557175,0.0036041242941201664,0.7849468245778027,6.116904284878018,0.3,
0.0018,1.4,2.0,16,all,15,kmeans,0.779591464150422,0.005643249136011233,0.0046086133737525264,0.003606347954374007,0.7825234320833399,5.715428955922214,0.2,
0.0018,1.4,2.0,16,all,16,kmeans,0.7871443857305276,0.005671296405129836,0.004592379998990072,0.003581295860624852,0.7798343911898469,6.282320930486993,0.3,
0.0018,1.4,2.0,16,all,17,kmeans,0.7780953987024477,0.005637528738425963,0.004608046414942708,0.003593881927446814,0.7799144374485423,6.158604880760478,0.3,
0.0018,1.4,2.0,16,all,18,kmeans,0.7745907689338678,0.005620797989262947,0.004585876903971382,0.0036032637319460123,0.7857305826995871,5.80408965131387,0.3,
0.0018,1.4,2.0,16,all,14,kmeans,0.764499209909898,0.00563527237828912,0.004581885036584868,0.0035749797818810988,0.7802421390619894,6.472979311853578,0.4,
0.0018,1.4,2.0,16,means,0,kmeans,0.7739099123436859,0.005636402924299939,0.004586554073502333,0.003545477419669277,0.7730155063803531,6.206496669580778,0.2,
0.0018,1.4,2.0,16,means,3,kmeans,0.7764496523212226,0.005661529624605132,0.00460275399224473,0.003629683980148249,0.7885896109729033,6.259185369647977,0.2,
0.0018,1.4,2.0,16,means,2,kmeans,0.7801064225508743,0.0056238370312841355,0.0045895785264213305,0.003629692733880278,0.790855350439006,6.048082920789843,0.1,
0.0018,1.4,2.0,16,means,1,kmeans,0.7630499470071933,0.00567589931237631,0.0046006059438734506,0.0035780403722086235,0.7777324152209645,6.003419005210272,0.2,
0.0018,1.4,2.0,16,all,19,kmeans,0.7893261274152814,0.005615176485850579,0.004616072355032783,0.003604166736563924,0.7807864477328642,5.728155160170433,0.3,
0.0018,1.4,2.0,16,means,5,kmeans,0.7795380871050932,0.005664842681885161,0.004606397349121635,0.003630196832014246,0.7880772232353046,6.520206007296466,0.2,
0.0018,1.4,2.0,16,means,6,kmeans,0.7783808424793079,0.005606823736121601,0.004599067608180705,0.0035853650399467725,0.7795851997411859,5.83996902388677,0.2,
0.0018,1.4,2.0,16,means,4,kmeans,0.7692528452362841,0.005584823619129902,0.004569525423990217,0.0035580908865537777,0.7786565466675464,5.904069786249563,0.2,
0.0018,1.4,2.0,16,means,7,kmeans,0.7797491738712277,0.005600875154299686,0.004552176256755834,0.003562228250332765,0.782533023638112,6.144969427019966,0.2,
0.0018,1.4,2.0,16,means,9,kmeans,0.7753405138806826,0.0056536212462065605,0.004600301086951779,0.0035877940185763853,0.779904173827393,6.287726404821102,0.2,
0.0018,1.4,2.0,16,means,8,kmeans,0.7712541567524465,0.005639875491622625,0.004590174866565258,0.003558185687738723,0.7751743214962193,5.952985386086469,0.2,
0.0018,1.4,2.0,16,means,10,kmeans,0.773922964933373,0.0056350329271259445,0.004590130403270743,0.0035337213219015164,0.769852054613422,6.148010699280082,0.2,
0.0018,1.4,2.0,16,means,11,kmeans,0.7811118238849213,0.005628766695651314,0.00457761635633645,0.0036081521776902023,0.7882163765636909,6.429881104481648,0.1,
0.0018,1.4,2.0,16,means,12,kmeans,0.7666099080948382,0.005674827536804728,0.00462750067189206,0.0036165486156440724,0.7815338931469811,6.317281195498868,0.2,
0.0018,1.4,2.0,16,means,14,kmeans,0.7627819173770058,0.00563527237828912,0.004581885036584868,0.0035749797818810988,0.7802421390619894,6.472979311853578,0.2,
0.0018,1.4,2.0,16,means,18,kmeans,0.7716834177206885,0.005620797989262947,0.004585876903971382,0.0036032637319460123,0.7857305826995871,5.80408965131387,0.1,
0.0018,1.4,2.0,16,means,15,kmeans,0.7774440366404982,0.005643249136011233,0.0046086133737525264,0.003606347954374007,0.7825234320833399,5.715428955922214,0.2,
0.0018,1.4,2.0,16,means_x,1,kmeans,0.766725676073624,0.00567589931237631,0.0046006059438734506,0.0035780403722086235,0.7777324152209645,6.003419005210272,0.2,
0.0018,1.4,2.0,16,means,16,kmeans,0.7855781784165858,0.005671296405129836,0.004592379998990072,0.003581295860624852,0.7798343911898469,6.282320930486993,0.2,
0.0018,1.4,2.0,16,means,13,kmeans,0.7683329618689576,0.005638097297432372,0.0045915521679557175,0.0036041242941201664,0.7849468245778027,6.116904284878018,0.2,
0.0018,1.4,2.0,16,means,17,kmeans,0.7759221861469361,0.005637528738425963,0.004608046414942708,0.003593881927446814,0.7799144374485423,6.158604880760478,0.2,
0.0018,1.4,2.0,16,means,19,kmeans,0.7862243559729529,0.005615176485850579,0.004616072355032783,0.003604166736563924,0.7807864477328642,5.728155160170433,0.2,
0.0018,1.4,2.0,16,means_x,2,kmeans,0.783010716706732,0.0056238370312841355,0.0045895785264213305,0.003629692733880278,0.790855350439006,6.048082920789843,0.2,
0.0018,1.4,2.0,16,means_x,0,kmeans,0.7764290200884059,0.005636402924299939,0.004586554073502333,0.003545477419669277,0.7730155063803531,6.206496669580778,0.2,
0.0018,1.4,2.0,16,means_x,3,kmeans,0.7804619152029185,0.005661529624605132,0.00460275399224473,0.003629683980148249,0.7885896109729033,6.259185369647977,0.1,
0.0018,1.4,2.0,16,means_x,4,kmeans,0.772084323463193,0.005584823619129902,0.004569525423990217,0.0035580908865537777,0.7786565466675464,5.904069786249563,0.2,
0.0018,1.4,2.0,16,means_x,6,kmeans,0.7806924571630454,0.005606823736121601,0.004599067608180705,0.0035853650399467725,0.7795851997411859,5.83996902388677,0.2,
0.0018,1.4,2.0,16,means_x,9,kmeans,0.7779717743318526,0.0056536212462065605,0.004600301086951779,0.0035877940185763853,0.779904173827393,6.287726404821102,0.2,
0.0018,1.4,2.0,16,means_x,7,kmeans,0.7825601541033751,0.005600875154299686,0.004552176256755834,0.003562228250332765,0.782533023638112,6.144969427019966,0.2,
0.0018,1.4,2.0,16,means_x,8,kmeans,0.7732613060411511,0.005639875491622625,0.004590174866565258,0.003558185687738723,0.7751743214962193,5.952985386086469,0.1,
0.0018,1.4,2.0,16,means_x,5,kmeans,0.781052218356378,0.005664842681885161,0.004606397349121635,0.003630196832014246,0.7880772232353046,6.520206007296466,0.2,
0.0018,1.4,2.0,16,means_x,10,kmeans,0.7768519846177139,0.0056350329271259445,0.004590130403270743,0.0035337213219015164,0.769852054613422,6.148010699280082,0.2,
0.0018,1.4,2.0,16,means_x,14,kmeans,0.764867635213687,0.00563527237828912,0.004581885036584868,0.0035749797818810988,0.7802421390619894,6.472979311853578,0.2,
0.0018,1.4,2.0,16,means_x,11,kmeans,0.7835439031128971,0.005628766695651314,0.00457761635633645,0.0036081521776902023,0.7882163765636909,6.429881104481648,0.2,
0.0018,1.4,2.0,16,means_x,12,kmeans,0.7706144047226673,0.005674827536804728,0.00462750067189206,0.0036165486156440724,0.7815338931469811,6.317281195498868,0.2,
0.0018,1.4,2.0,16,means_x,13,kmeans,0.7716254222051777,0.005638097297432372,0.0045915521679557175,0.0036041242941201664,0.7849468245778027,6.116904284878018,0.2,
0.0018,1.4,2.0,16,means_x,15,kmeans,0.7798507707847138,0.005643249136011233,0.0046086133737525264,0.003606347954374007,0.7825234320833399,5.715428955922214,0.2,
0.0018,1.4,2.0,16,means_x,16,kmeans,0.7879831707509612,0.005671296405129836,0.004592379998990072,0.003581295860624852,0.7798343911898469,6.282320930486993,0.1,
0.0018,1.4,2.0,16,means_x,19,kmeans,0.7887704770801752,0.005615176485850579,0.004616072355032783,0.003604166736563924,0.7807864477328642,5.728155160170433,0.2,
0.0018,1.4,2.0,16,scales,0,kmeans,0.5046384189676472,0.005636402924299939,0.004586554073502333,0.003545477419669277,0.7730155063803531,6.206496669580778,0.2,
0.0018,1.4,2.0,16,means_x,18,kmeans,0.7743215927135155,0.005620797989262947,0.004585876903971382,0.0036032637319460123,0.7857305826995871,5.80408965131387,0.2,
0.0018,1.4,2.0,16,means_x,17,kmeans,0.7777719341821254,0.005637528738425963,0.004608046414942708,0.003593881927446814,0.7799144374485423,6.158604880760478,0.2,
0.0018,1.4,2.0,16,scales,1,kmeans,0.5023280546232668,0.00567589931237631,0.0046006059438734506,0.0035780403722086235,0.7777324152209645,6.003419005210272,0.2,
0.0018,1.4,2.0,16,scales,2,kmeans,0.5076913999030238,0.0056238370312841355,0.0045895785264213305,0.003629692733880278,0.790855350439006,6.048082920789843,0.2,
0.0018,1.4,2.0,16,scales,3,kmeans,0.5033214458146378,0.005661529624605132,0.00460275399224473,0.003629683980148249,0.7885896109729033,6.259185369647977,0.2,
0.0018,1.4,2.0,16,scales,5,kmeans,0.5113976099860458,0.005664842681885161,0.004606397349121635,0.003630196832014246,0.7880772232353046,6.520206007296466,0.2,
0.0018,1.4,2.0,16,scales,6,kmeans,0.5065899499243489,0.005606823736121601,0.004599067608180705,0.0035853650399467725,0.7795851997411859,5.83996902388677,0.2,
0.0018,1.4,2.0,16,scales,8,kmeans,0.5025972149592357,0.005639875491622625,0.004590174866565258,0.003558185687738723,0.7751743214962193,5.952985386086469,0.2,
0.0018,1.4,2.0,16,scales,7,kmeans,0.5016570062028396,0.005600875154299686,0.004552176256755834,0.003562228250332765,0.782533023638112,6.144969427019966,0.2,
0.0018,1.4,2.0,16,scales,4,kmeans,0.5032243383014828,0.005584823619129902,0.004569525423990217,0.0035580908865537777,0.7786565466675464,5.904069786249563,0.2,
0.0018,1.4,2.0,16,scales,9,kmeans,0.5086391635678114,0.0056536212462065605,0.004600301086951779,0.0035877940185763853,0.779904173827393,6.287726404821102,0.2,
0.0018,1.4,2.0,16,scales,12,kmeans,0.5085505195960588,0.005674827536804728,0.00462750067189206,0.0036165486156440724,0.7815338931469811,6.317281195498868,0.2,
0.0018,1.4,2.0,16,scales,11,kmeans,0.5082179091518867,0.005628766695651314,0.00457761635633645,0.0036081521776902023,0.7882163765636909,6.429881104481648,0.2,
0.0018,1.4,2.0,16,scales,10,kmeans,0.5028828866077021,0.0056350329271259445,0.004590130403270743,0.0035337213219015164,0.769852054613422,6.148010699280082,0.2,
0.0018,1.4,2.0,16,scales,15,kmeans,0.5038699687301639,0.005643249136011233,0.0046086133737525264,0.003606347954374007,0.7825234320833399,5.715428955922214,0.2,
0.0018,1.4,2.0,16,scales,13,kmeans,0.5005064875593843,0.005638097297432372,0.0045915521679557175,0.0036041242941201664,0.7849468245778027,6.116904284878018,0.2,
0.0018,1.4,2.0,16,scales,14,kmeans,0.5033392090996773,0.00563527237828912,0.004581885036584868,0.0035749797818810988,0.7802421390619894,6.472979311853578,0.2,
0.0018,1.4,2.0,16,scales,18,kmeans,0.5013180773604896,0.005620797989262947,0.004585876903971382,0.0036032637319460123,0.7857305826995871,5.80408965131387,0.2,
0.0018,1.4,2.0,16,scales,16,kmeans,0.5103207574956367,0.005671296405129836,0.004592379998990072,0.003581295860624852,0.7798343911898469,6.282320930486993,0.2,
0.0018,1.4,2.0,16,scales,17,kmeans,0.5144707845935204,0.005637528738425963,0.004608046414942708,0.003593881927446814,0.7799144374485423,6.158604880760478,0.2,
0.0018,1.4,2.0,16,scales,19,kmeans,0.5033435219262679,0.005615176485850579,0.004616072355032783,0.003604166736563924,0.7807864477328642,5.728155160170433,0.2,
0.0018,1.4,2.0,20,all,1,kmeans,0.7628883337294874,0.005787338777599237,0.004603395586909184,0.003577991118585741,0.7772504124478424,8.735810367467943,0.2,
0.0018,1.4,2.0,20,all,0,kmeans,0.7787990726133265,0.005726726573757027,0.004588008142044941,0.0035461579026846387,0.7729188338153352,8.438097667480989,0.3,
0.0018,1.4,2.0,20,all,7,kmeans,0.7816224944779567,0.005679397284942756,0.004553957467447852,0.0035624902519585857,0.7822844805696201,8.165970789503127,0.3,
0.0018,1.4,2.0,20,all,5,kmeans,0.7742033660382481,0.005775414651556085,0.004609369614564787,0.00362943188438158,0.787403091501541,9.048821070370094,0.3,
0.0018,1.4,2.0,20,all,4,kmeans,0.7774931110655645,0.00568608784086891,0.004571655307645606,0.003558048934902437,0.7782846027240898,8.365621846443053,0.3,
0.0018,1.4,2.0,20,all,2,kmeans,0.776634545857118,0.005720844570047766,0.004591432514369468,0.003629692733880278,0.7905360086466905,8.488729864481435,0.3,
0.0018,1.4,2.0,20,all,3,kmeans,0.7827504050888071,0.005780863688486546,0.004605800782074206,0.0036292590242258246,0.7879756845651932,9.015767231957339,0.3,
0.0018,1.4,2.0,20,all,6,kmeans,0.7718074532332844,0.005719769399274019,0.004601172012049731,0.0035866931016092646,0.7795172821655637,8.766862899435559,0.3,
0.0018,1.4,2.0,20,all,8,kmeans,0.7768489405183183,0.005743936756438145,0.004591787103135428,0.0035592536298544395,0.7751347242175187,8.68438993668135,0.2,
0.0018,1.4,2.0,20,all,9,kmeans,0.774678258752888,0.005766890974408707,0.004602840268090501,0.003588337634627489,0.7795920400505489,8.9889085368669,0.2,
0.0018,1.4,2.0,20,all,10,kmeans,0.7808952092472561,0.0057383453629854106,0.004593021915352743,0.003533551570955703,0.7693304399755573,8.680450095563382,0.3,
0.0018,1.4,2.0,20,all,12,kmeans,0.7627324746866664,0.0057601787500893165,0.004629772326496854,0.003616614507644427,0.7811646561853639,8.3573351267083,0.3,
0.0018,1.4,2.0,20,all,11,kmeans,0.7806504253294524,0.0057247524232560375,0.0045798472005863814,0.0036065007452986686,0.7874718494619012,8.787999521458516,0.3,
0.0018,1.4,2.0,20,all,14,kmeans,0.770604847169642,0.005736266030977093,0.004584987672867714,0.0035764385797063835,0.7800323217596512,9.062235535324827,0.3,
0.0018,1.4,2.0,20,all,13,kmeans,0.7710680649793414,0.005726663447909313,0.004592907117253866,0.0036046806063060616,0.7848363823349704,8.461420663191129,0.2,
0.0018,1.4,2.0,20,all,15,kmeans,0.7756551113193666,0.005712567868867308,0.004609588411946088,0.0036057696576100207,0.7822324544780187,7.442119755219126,0.3,
0.0018,1.4,2.0,20,all,18,kmeans,0.7677364866216398,0.005727145829617138,0.004587930304923177,0.0036033935473685492,0.7854072115049026,8.348038500192027,0.2,
0.0018,1.4,2.0,20,all,17,kmeans,0.781277366540984,0.005741182045662986,0.004610671515657236,0.0035928728608717302,0.7792515360660166,8.59309749102519,0.3,
0.0018,1.4,2.0,20,all,16,kmeans,0.7745420741038544,0.005800938278480351,0.00459466251754829,0.0035830533314018713,0.7798294907878864,9.24302333139849,0.3,
0.0018,1.4,2.0,20,all,19,kmeans,0.78456429423013,0.005702320556468434,0.004618246093878476,0.003605096259062875,0.7806202150728737,7.961200585687919,0.3,
0.0018,1.4,2.0,20,means,0,kmeans,0.7761867121935933,0.005726726573757027,0.004588008142044941,0.0035461579026846387,0.7729188338153352,8.438097667480989,0.2,
0.0018,1.4,2.0,20,means,6,kmeans,0.7679300944166674,0.005719769399274019,0.004601172012049731,0.0035866931016092646,0.7795172821655637,8.766862899435559,0.2,
0.0018,1.4,2.0,20,means,4,kmeans,0.7738712399529661,0.00568608784086891,0.004571655307645606,0.003558048934902437,0.7782846027240898,8.365621846443053,0.2,
0.0018,1.4,2.0,20,means,5,kmeans,0.7732308479006929,0.005775414651556085,0.004609369614564787,0.00362943188438158,0.787403091501541,9.048821070370094,0.2,
0.0018,1.4,2.0,20,means,1,kmeans,0.7612180580531342,0.005787338777599237,0.004603395586909184,0.003577991118585741,0.7772504124478424,8.735810367467943,0.2,
0.0018,1.4,2.0,20,means,2,kmeans,0.7732574462569879,0.005720844570047766,0.004591432514369468,0.003629692733880278,0.7905360086466905,8.488729864481435,0.2,
0.0018,1.4,2.0,20,means,3,kmeans,0.781494660831182,0.005780863688486546,0.004605800782074206,0.0036292590242258246,0.7879756845651932,9.015767231957339,0.2,
0.0018,1.4,2.0,20,means,10,kmeans,0.7787512631508815,0.0057383453629854106,0.004593021915352743,0.003533551570955703,0.7693304399755573,8.680450095563382,0.2,
0.0018,1.4,2.0,20,means,7,kmeans,0.7798149287614615,0.005679397284942756,0.004553957467447852,0.0035624902519585857,0.7822844805696201,8.165970789503127,0.2,
0.0018,1.4,2.0,20,means,8,kmeans,0.77453682829892,0.005743936756438145,0.004591787103135428,0.0035592536298544395,0.7751347242175187,8.68438993668135,0.2,
0.0018,1.4,2.0,20,means,9,kmeans,0.7733918100568886,0.005766890974408707,0.004602840268090501,0.003588337634627489,0.7795920400505489,8.9889085368669,0.2,
0.0018,1.4,2.0,20,means,11,kmeans,0.7768462423420882,0.0057247524232560375,0.0045798472005863814,0.0036065007452986686,0.7874718494619012,8.787999521458516,0.2,
0.0018,1.4,2.0,20,means,12,kmeans,0.7596392928720304,0.0057601787500893165,0.004629772326496854,0.003616614507644427,0.7811646561853639,8.3573351267083,0.2,
0.0018,1.4,2.0,20,means,13,kmeans,0.7674182015562624,0.005726663447909313,0.004592907117253866,0.0036046806063060616,0.7848363823349704,8.461420663191129,0.2,
0.0018,1.4,2.0,20,means,14,kmeans,0.7692437516113761,0.005736266030977093,0.004584987672867714,0.0035764385797063835,0.7800323217596512,9.062235535324827,0.2,
